"","Transect_id","year","Analysis type","Basal_cm","Canopy_cm","Total_cm","Transect_cm","Code","Status","Full_name","RevBI","FS_BAND","TRT","PctC","Growth_form","Origin","Plant","fullname_old","code_old","fullname_new","code_new","RowNum"
"1251","2mbs3",2016,"entire",1154,0,1154,5000,"bare","live","Bare","Mod","FS","Seeded",0,"F",NA,"n","bare","bare","bare","bare",3124
"1252","2mbs3",2016,"entire",881,0,881,5000,"rock","live","Rock","Mod","FS","Seeded",0,"B",NA,"n","rock","rock","rock","rock",3125
"1253","2mbs3",2016,"entire",617,84,701,5000,"litt","live","Litter","Mod","FS","Seeded",1.68,"L",NA,"n","litter","litt","litter","litt",3126
"1254","2mbs3",2016,"entire",83,893,976,5000,"gras","live","Unidentified grass","Mod","FS","Seeded",17.86,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",3127
"1255","2mbs3",2016,"entire",49,0,49,5000,"moss","live","Moss","Mod","FS","Seeded",0,"C",NA,"n","moss","moss","moss","moss",3128
"1256","2mbs3",2016,"entire",29,780,809,5000,"forb","live","Unidentified forb","Mod","FS","Seeded",15.6,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3129
"1257","2mbs3",2016,"entire",21,47,68,5000,"wood","live","Wood","Mod","FS","Seeded",0.94,"L",NA,"n","wood","wood","wood","wood",3131
"1258","2mbs3",2016,"entire",12,0,12,5000,"unkn","dead","Unknown plant","Mod","FS","Seeded",0,"F",NA,"y","unknown plant","unkn","unknown plant","unkn",3132
"1259","2mbs3",2016,"entire",4,0,4,5000,"root","dead","Root","Mod","FS","Seeded",0,"T",NA,"n","root","root","root","root",3134
"1260","2mbs3",2016,"entire",4,1,5,5000,"forb","dead","Unidentified forb","Mod","FS","Seeded",0.02,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3135
"1261","2mbs3",2016,"entire",3,0,3,5000,"gras","dead","Unidentified grass","Mod","FS","Seeded",0,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",3137
"1262","2mbs3",2016,"entire",2,23,25,5000,"subs","dead","Unidentified subshrub","Mod","FS","Seeded",0.46,"U",NA,"y","unidentified subshrub","subs","unidentified subshrub","subs",3138
"1263","2mbs3",2019,"entire",2968,0,2968,5000,"pumc","live","Pumice soil","Mod","FS","Seeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",3143
"1264","2mbs3",2019,"entire",811,0,811,5000,"rock","live","Rock","Mod","FS","Seeded",0,"B",NA,"n","rock","rock","rock","rock",3144
"1265","2mbs3",2019,"entire",553,216,769,5000,"litt","live","Litter","Mod","FS","Seeded",4.32,"L",NA,"n","litter","litt","litter","litt",3145
"1266","2mbs3",2019,"entire",183,0,183,5000,"bare","live","Bare","Mod","FS","Seeded",0,"F",NA,"n","bare","bare","bare","bare",3146
"1267","2mbs3",2019,"entire",44,114,158,5000,"gras","live","Unidentified grass","Mod","FS","Seeded",2.28,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",3149
"1268","2mbs3",2019,"entire",13,3,16,5000,"moss","live","Moss","Mod","FS","Seeded",0.06,"C",NA,"n","moss","moss","moss","moss",3155
"1269","2mbs3",2019,"entire",13,0,13,5000,"gras","dead","Unidentified grass","Mod","FS","Seeded",0,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",3156
"1270","2mbs3",2019,"entire",10,0,10,5000,"moss","dead","Moss","Mod","FS","Seeded",0,"C",NA,"n","moss","moss","moss","moss",3159
"1271","2mbs3",2019,"entire",8,148,156,5000,"agxx2","live","Agropyron sp.","Mod","FS","Seeded",2.96,"G",NA,"y","agropyron sp.","agxx2","agropyron sp.","agxx2",3160
"1272","2mbs3",2019,"entire",4,29,33,5000,"wood","live","Wood","Mod","FS","Seeded",0.58,"L",NA,"n","wood","wood","wood","wood",3164
"1273","2mbs3",2019,"entire",3,34,37,5000,"comp","live","unknown Composite","Mod","FS","Seeded",0.68,"F",NA,"y","unknown composite","comp","unknown composite","comp",3165
"1274","2mbs3",2019,"entire",1,32,33,5000,"care","live","Carex spp.","Mod","FS","Seeded",0.64,"G",NA,"y","carex spp.","care","carex spp.","care",3167
"1275","2mbs3",2019,"entire",0,10,10,5000,"erxx","live","Erigeron spp.","Mod","FS","Seeded",0.2,"F",NA,"y","erigeron spp.","erxx","erigeron spp.","erxx",3172
"1276","2mbs3",2019,"entire",0,3,3,5000,"mush","dead","Mushroom","Mod","FS","Seeded",0.06,"M",NA,"n","mushroom","mush","mushroom","mush",3174
"1277","2mbs3",2019,"entire",0,28,28,5000,"oexx","live","Oenothera sp.","Mod","FS","Seeded",0.56,"F",NA,"y","oenothera sp.","oexx","oenothera sp.","oexx",3175
"1278","2mbu1",1997,"entire",3765,0,3765,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3179
"1279","2mbu1",1997,"entire",699,0,699,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3180
"1280","2mbu1",1997,"entire",388,0,388,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",3181
"1281","2mbu1",1997,"entire",85,0,85,5000,"wood","live","Wood","Mod","FS","Unseeded",0,"L",NA,"n","wood","wood","wood","wood",3182
"1282","2mbu1",1997,"entire",51,0,51,5000,"grav","live","Gravel","Mod","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",3183
"1283","2mbu1",1997,"entire",5,0,5,5000,"ants","live","Ant hill","Mod","FS","Unseeded",0,"B",NA,"n","ant hill","ants","ant hill","ants",3184
"1284","2mbu1",1997,"entire",4,92,96,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",1.84,"G",NA,"y","carex spp.","casp","carex spp.","casp",3185
"1285","2mbu1",1997,"entire",1,3,4,5000,"mush","live","Mushroom","Mod","FS","Unseeded",0.06,"M",NA,"n","mushroom","mush","mushroom","mush",3187
"1286","2mbu1",1997,"entire",0,7,7,5000,"gras2","live","Unidentified grass","Mod","FS","Unseeded",0.14,"G",NA,"y","unidentified grass","gras2","unidentified grass","gras2",3191
"1287","2mbu1",1998,"entire",3662,0,3662,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3201
"1288","2mbu1",1998,"entire",1096,0,1096,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3202
"1289","2mbu1",1998,"entire",124,0,124,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",3203
"1290","2mbu1",1998,"entire",35,37,72,5000,"wood","live","Wood","Mod","FS","Unseeded",0.74,"L",NA,"n","wood","wood","wood","wood",3204
"1291","2mbu1",1998,"entire",25,0,25,5000,"grav","live","Gravel","Mod","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",3206
"1292","2mbu1",1998,"entire",2,8,10,5000,"fung","live","Fungus","Mod","FS","Unseeded",0.16,"M",NA,"n","fungus","fung","fungus","fung",3209
"1293","2mbu1",1998,"entire",2,0,2,5000,"shit","live","Animal feces","Mod","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",3210
"1294","2mbu1",1998,"entire",0,140,140,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",2.8,"G",NA,"y","carex spp.","casp","carex spp.","casp",3214
"1295","2mbu1",1998,"entire",0,4,4,5000,"forb","live","Unidentified forb","Mod","FS","Unseeded",0.08,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3223
"1296","2mbu1",2008,"entire",4511,0,4511,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3225
"1297","2mbu1",2008,"entire",259,237,496,5000,"wood","live","Wood","Mod","FS","Unseeded",4.74,"L",NA,"n","wood","wood","wood","wood",3226
"1298","2mbu1",2008,"entire",71,141,212,5000,"caxx","live","Carex spp.","Mod","FS","Unseeded",2.82,"G",NA,"y","carex spp.","caxx","carex spp.","caxx",3227
"1299","2mbu1",2008,"entire",45,0,45,5000,"anxx","live","Antennaria spp.","Mod","FS","Unseeded",0,"F",NA,"y","antennaria spp.","anxx","antennaria spp.","anxx",3228
"1300","2mbu1",2008,"entire",30,109,139,5000,"soxx","live","Solidago spp.","Mod","FS","Unseeded",2.18,"F",NA,"y","solidago spp.","soxx","solidago spp.","soxx",3231
"1301","2mbu1",2008,"entire",9,0,9,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3232
"1302","2mbu1",2013,"entire",2601,0,2601,4994,"bare","live","Bare","Mod","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",3240
"1303","2mbu1",2013,"entire",2150,8,2158,4994,"litt","live","Litter","Mod","FS","Unseeded",0.160192230676812,"L",NA,"n","litter","litt","litter","litt",3241
"1304","2mbu1",2013,"entire",45,24,69,4994,"wood","live","Wood","Mod","FS","Unseeded",0.480576692030437,"L",NA,"n","wood","wood","wood","wood",3243
"1305","2mbu1",2013,"entire",0,7,7,4994,"care","live","Carex spp.","Mod","FS","Unseeded",0.140168201842211,"G",NA,"y","carex spp.","care","carex spp.","care",3253
"1306","2mbu1",2019,"entire",3590,27,3617,5010,"litt","live","Litter","Mod","FS","Unseeded",0.538922155688623,"L",NA,"n","litter","litt","litter","litt",3254
"1307","2mbu1",2019,"entire",1032,0,1032,5010,"bare","live","Bare","Mod","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",3255
"1308","2mbu1",2019,"entire",172,0,172,5010,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3256
"1309","2mbu1",2019,"entire",117,32,149,5010,"wood","live","Wood","Mod","FS","Unseeded",0.63872255489022,"L",NA,"n","wood","wood","wood","wood",3257
"1310","2mbu1",2019,"entire",8,0,8,5010,"pumc","live","Pumice soil","Mod","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",3261
"1311","2mbu1",2019,"entire",2,281,283,5010,"care","live","Carex spp.","Mod","FS","Unseeded",5.60878243512974,"G",NA,"y","carex spp.","care","carex spp.","care",3262
"1312","2mbu2",1997,"entire",2368,0,2368,5000,"grav","live","Gravel","Mod","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",3272
"1313","2mbu2",1997,"entire",2279,0,2279,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3273
"1314","2mbu2",1997,"entire",189,0,189,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3274
"1315","2mbu2",1997,"entire",100,17,117,5000,"wood","live","Wood","Mod","FS","Unseeded",0.34,"L",NA,"n","wood","wood","wood","wood",3275
"1316","2mbu2",1997,"entire",36,0,36,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",3276
"1317","2mbu2",1997,"entire",7,0,7,5000,"fung","live","Fungus","Mod","FS","Unseeded",0,"M",NA,"n","fungus","fung","fungus","fung",3278
"1318","2mbu2",1997,"entire",6,0,6,5000,"root","live","Root","Mod","FS","Unseeded",0,"T",NA,"n","root","root","root","root",3279
"1319","2mbu2",1997,"entire",1,143,144,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",2.86,"G",NA,"y","carex spp.","casp","carex spp.","casp",3282
"1320","2mbu2",1997,"entire",0,8,8,5000,"gras2","live","Unidentified grass","Mod","FS","Unseeded",0.16,"G",NA,"y","unidentified grass","gras2","unidentified grass","gras2",3286
"1321","2mbu2",1997,"entire",0,21,21,5000,"forb","live","Unidentified forb","Mod","FS","Unseeded",0.42,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3288
"1322","2mbu2",1997,"entire",0,4,4,5000,"mush","live","Mushroom","Mod","FS","Unseeded",0.08,"M",NA,"n","mushroom","mush","mushroom","mush",3290
"1323","2mbu2",1998,"entire",2984,0,2984,5000,"grav","live","Gravel","Mod","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",3295
"1324","2mbu2",1998,"entire",1562,0,1562,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3296
"1325","2mbu2",1998,"entire",100,0,100,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3298
"1326","2mbu2",1998,"entire",89,30,119,5000,"wood","live","Wood","Mod","FS","Unseeded",0.6,"L",NA,"n","wood","wood","wood","wood",3299
"1327","2mbu2",1998,"entire",77,0,77,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",3300
"1328","2mbu2",1998,"entire",15,0,15,5000,"rock","live","Rock","Mod","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",3302
"1329","2mbu2",1998,"entire",15,0,15,5000,"root","live","Root","Mod","FS","Unseeded",0,"T",NA,"n","root","root","root","root",3303
"1330","2mbu2",1998,"entire",6,316,322,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",6.32,"G",NA,"y","carex spp.","casp","carex spp.","casp",3306
"1331","2mbu2",1998,"entire",0,21,21,5000,"cisp","live","Cirsium spp.","Mod","FS","Unseeded",0.42,"F",NA,"y","cirsium spp.","cisp","cirsium spp.","cisp",3313
"1332","2mbu2",1998,"entire",0,10,10,5000,"cisp","dead","Cirsium spp.","Mod","FS","Unseeded",0.2,"F",NA,"y","cirsium spp.","cisp","cirsium spp.","cisp",3314
"1333","2mbu2",1998,"entire",0,2,2,5000,"fung","live","Fungus","Mod","FS","Unseeded",0.04,"M",NA,"n","fungus","fung","fungus","fung",3322
"1334","2mbu2",2008,"entire",2985,0,2985,5005,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3325
"1335","2mbu2",2008,"entire",1065,0,1065,5005,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",3326
"1336","2mbu2",2008,"entire",695,27,722,5005,"wood","live","Wood","Mod","FS","Unseeded",0.53946053946054,"L",NA,"n","wood","wood","wood","wood",3327
"1337","2mbu2",2008,"entire",18,238,256,5005,"caxx","live","Carex spp.","Mod","FS","Unseeded",4.75524475524475,"G",NA,"y","carex spp.","caxx","carex spp.","caxx",3331
"1338","2mbu2",2008,"entire",3,13,16,5005,"gexx","live","Geranium species","Mod","FS","Unseeded",0.25974025974026,"F",NA,"y","geranium species","gexx","geranium species","gexx",3340
"1339","2mbu2",2008,"entire",2,29,31,5005,"cixx","live","Cirsium sp.","Mod","FS","Unseeded",0.579420579420579,"F",NA,"y","cirsium sp.","cixx","cirsium sp.","cixx",3344
"1340","2mbu2",2013,"entire",3984,0,3984,5000,"pumc","live","Pumice soil","Mod","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",3360
"1341","2mbu2",2013,"entire",455,4,459,5000,"litt","live","Litter","Mod","FS","Unseeded",0.08,"L",NA,"n","litter","litt","litter","litt",3361
"1342","2mbu2",2013,"entire",342,0,342,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",3362
"1343","2mbu2",2013,"entire",30,0,30,5000,"wood","live","Wood","Mod","FS","Unseeded",0,"L",NA,"n","wood","wood","wood","wood",3364
"1344","2mbu2",2013,"entire",2,11,13,5000,"forb","dead","Unidentified forb","Mod","FS","Unseeded",0.22,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3368
"1345","2mbu2",2013,"entire",0,16,16,5000,"comp","dead","unknown Composite","Mod","FS","Unseeded",0.32,"F",NA,"y","unknown composite","comp","unknown composite","comp",3373
"1346","2mbu2",2013,"entire",0,4,4,5000,"comp","live","unknown Composite","Mod","FS","Unseeded",0.08,"F",NA,"y","unknown composite","comp","unknown composite","comp",3380
"1347","2mbu2",2019,"entire",3123,0,3123,5005,"pumc","live","Pumice soil","Mod","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",3384
"1348","2mbu2",2019,"entire",1110,754,1864,5005,"litt","live","Litter","Mod","FS","Unseeded",15.0649350649351,"L",NA,"n","litter","litt","litter","litt",3385
"1349","2mbu2",2019,"entire",124,0,124,5005,"bare","live","Bare","Mod","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",3388
"1350","2mbu2",2019,"entire",39,0,39,5005,"rock","live","Rock","Mod","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",3390
"1351","2mbu2",2019,"entire",26,0,26,5005,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3391
"1352","2mbu2",2019,"entire",13,5,18,5005,"wood","live","Wood","Mod","FS","Unseeded",0.0999000999000999,"L",NA,"n","wood","wood","wood","wood",3394
"1353","2mbu2",2019,"entire",3,15,18,5005,"comp","live","unknown Composite","Mod","FS","Unseeded",0.2997002997003,"F",NA,"y","unknown composite","comp","unknown composite","comp",3398
"1354","2mbu2",2019,"entire",3,26,29,5005,"erxx","live","Erigeron spp.","Mod","FS","Unseeded",0.519480519480519,"F",NA,"y","erigeron spp.","erxx","erigeron spp.","erxx",3399
"1355","2mbu2",2019,"entire",2,27,29,5005,"forb","dead","Unidentified forb","Mod","FS","Unseeded",0.53946053946054,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3402
"1356","2mbu2",2019,"entire",1,22,23,5005,"care","live","Carex spp.","Mod","FS","Unseeded",0.43956043956044,"G",NA,"y","carex spp.","care","carex spp.","care",3403
"1357","2mbu2",2019,"entire",0,17,17,5005,"mexx","live","Mentzelia sp.","Mod","FS","Unseeded",0.33966033966034,"F",NA,"y","mentzelia sp.","mexx","mentzelia sp.","mexx",3408
"1358","2mbu2",2019,"entire",0,4,4,5005,"chxx","live","Chenopodium sp.","Mod","FS","Unseeded",0.0799200799200799,"F",NA,"y","chenopodium sp.","chxx","chenopodium sp.","chxx",3412
"1359","2mbu2",2019,"entire",0,1,1,5005,"forb","live","Unidentified forb","Mod","FS","Unseeded",0.01998001998002,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3414
"1360","2mbu2",2019,"entire",0,95,95,5005,"musp","live","Muhlenbergia species","Mod","FS","Unseeded",1.8981018981019,"G",NA,"y","muhlenbergia species","musp","muhlenbergia species","musp",3417
"1361","2u1",1997,"entire",4467,0,4467,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3418
"1362","2u1",1997,"entire",177,0,177,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",3419
"1363","2u1",1997,"entire",156,4,160,5000,"rock","live","Rock","Unburned","FS","Unseeded",0.08,"B",NA,"n","rock","rock","rock","rock",3420
"1364","2u1",1997,"entire",91,0,91,5000,"grav","live","Gravel","Unburned","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",3421
"1365","2u1",1997,"entire",29,0,29,5000,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",3422
"1366","2u1",1997,"entire",23,0,23,5000,"litt","live","litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3423
"1367","2u1",1997,"entire",9,0,9,5000,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3425
"1368","2u1",1997,"entire",9,633,642,5000,"casp","live","Carex spp.","Unburned","FS","Unseeded",12.66,"G",NA,"y","carex spp.","casp","carex spp.","casp",3426
"1369","2u1",1997,"entire",9,0,9,5000,"wood","live","Wood","Unburned","FS","Unseeded",0,"L",NA,"n","wood","wood","wood","wood",3427
"1370","2u1",1997,"entire",4,41,45,5000,"gras2","live","Unidentified grass","Unburned","FS","Unseeded",0.82,"G",NA,"y","unidentified grass","gras2","unidentified grass","gras2",3429
"1371","2u1",1997,"entire",0,257,257,5000,"gras","live","Unidentified grass","Unburned","FS","Unseeded",5.14,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",3437
"1372","2u1",1997,"entire",0,5,5,5000,"forb","live","Unidentified forb","Unburned","FS","Unseeded",0.1,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3446
"1373","2u1",1998,"entire",4549,0,4549,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3454
"1374","2u1",1998,"entire",139,0,139,5000,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",3455
"1375","2u1",1998,"entire",81,0,81,5000,"grav","live","Gravel","Unburned","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",3456
"1376","2u1",1998,"entire",69,282,351,5000,"casp","live","Carex spp.","Unburned","FS","Unseeded",5.64,"G",NA,"y","carex spp.","casp","carex spp.","casp",3457
"1377","2u1",1998,"entire",38,16,54,5000,"wood","live","Wood","Unburned","FS","Unseeded",0.32,"L",NA,"n","wood","wood","wood","wood",3459
"1378","2u1",1998,"entire",32,0,32,5000,"litt","live","litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3460
"1379","2u1",1998,"entire",7,0,7,5000,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",3462
"1380","2u1",1998,"entire",6,0,6,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",3463
"1381","2u1",1998,"entire",6,63,69,5000,"gras","live","Unidentified grass","Unburned","FS","Unseeded",1.26,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",3464
"1382","2u1",1998,"entire",5,0,5,5000,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3465
"1383","2u1",1998,"entire",0,4,4,5000,"gras2","live","Unidentified grass","Unburned","FS","Unseeded",0.08,"G",NA,"y","unidentified grass","gras2","unidentified grass","gras2",3470
"1384","2u1",2008,"entire",4666,0,4666,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3477
"1385","2u1",2008,"entire",126,54,180,5000,"wood","live","Wood","Unburned","FS","Unseeded",1.08,"L",NA,"n","wood","wood","wood","wood",3478
"1386","2u1",2008,"entire",93,0,93,5000,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",3479
"1387","2u1",2008,"entire",50,709,759,5000,"caxx","live","Carex spp.","Unburned","FS","Unseeded",14.18,"G",NA,"y","carex spp.","caxx","carex spp.","caxx",3480
"1388","2u1",2013,"entire",3785,0,3785,5020,"bare","live","Bare","Unburned","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",3493
"1389","2u1",2013,"entire",846,0,846,5020,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",3494
"1390","2u1",2013,"entire",304,24,328,5020,"litt","live","Litter","Unburned","FS","Unseeded",0.47808764940239,"L",NA,"n","litter","litt","litter","litt",3495
"1391","2u1",2013,"entire",43,42,85,5020,"wood","live","Wood","Unburned","FS","Unseeded",0.836653386454183,"L",NA,"n","wood","wood","wood","wood",3496
"1392","2u1",2013,"entire",5,23,28,5020,"erxx2","live","Eriogonum sp.","Unburned","FS","Unseeded",0.458167330677291,"F",NA,"y","eriogonum sp.","erxx2","eriogonum sp.","erxx2",3499
"1393","2u1",2013,"entire",4,112,116,5020,"caxx","live","Carex spp.","Unburned","FS","Unseeded",2.23107569721116,"G",NA,"y","carex spp.","caxx","carex spp.","caxx",3500
"1394","2u1",2013,"entire",2,5,7,5020,"care","live","Carex spp.","Unburned","FS","Unseeded",0.099601593625498,"G",NA,"y","carex spp.","care","carex spp.","care",3501
"1395","2u1",2013,"entire",0,3,3,5020,"caxx","dead","Carex spp.","Unburned","FS","Unseeded",0.0597609561752988,"G",NA,"y","carex spp.","caxx","carex spp.","caxx",3505
"1396","2u1",2016,"entire",1789,431,2220,5000,"litt","live","Litter","Unburned","FS","Unseeded",8.62,"L",NA,"n","litter","litt","litter","litt",3508
"1397","2u1",2016,"entire",1539,0,1539,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",3509
"1398","2u1",2016,"entire",1083,3,1086,5000,"pumc","live","Pumice soil","Unburned","FS","Unseeded",0.06,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",3510
"1399","2u1",2016,"entire",289,11,300,5000,"rock","live","Rock","Unburned","FS","Unseeded",0.22,"B",NA,"n","rock","rock","rock","rock",3511
"1400","2u1",2016,"entire",92,126,218,5000,"wood","live","Wood","Unburned","FS","Unseeded",2.52,"L",NA,"n","wood","wood","wood","wood",3512
"1401","2u1",2016,"entire",84,761,845,5000,"forb","live","Unidentified forb","Unburned","FS","Unseeded",15.22,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3514
"1402","2u1",2016,"entire",11,117,128,5000,"forb","dead","Unidentified forb","Unburned","FS","Unseeded",2.34,"F",NA,"y","unidentified forb","forb","unidentified forb","forb",3515
"1403","2u1",2016,"entire",5,0,5,5000,"shit","live","Animal feces","Unburned","FS","Unseeded",0,"L",NA,"n","animal feces","shit","animal feces","shit",3517
"1404","2u1",2016,"entire",3,23,26,5000,"subs","live","Unidentified subshrub","Unburned","FS","Unseeded",0.46,"U",NA,"y","unidentified subshrub","subs","unidentified subshrub","subs",3519
"1405","2u1",2016,"entire",1,122,123,5000,"gras","live","Unidentified grass","Unburned","FS","Unseeded",2.44,"G",NA,"y","unidentified grass","gras","unidentified grass","gras",3524
"1406","2u1",2019,"entire",2159,0,2159,5020,"pumc","live","Pumice soil","Unburned","FS","Unseeded",0,"B",NA,"n","pumice soil","pumc","pumice soil","pumc",3526
"1407","2u1",2019,"entire",1577,716,2293,5020,"litt","live","Litter","Unburned","FS","Unseeded",14.2629482071713,"L",NA,"n","litter","litt","litter","litt",3527
"1408","2u1",2019,"entire",707,0,707,5020,"bare","live","Bare","Unburned","FS","Unseeded",0,"F",NA,"n","bare","bare","bare","bare",3528
"1409","2u1",2019,"entire",226,0,226,5020,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",3529
"1410","2u1",2019,"entire",185,774,959,5020,"wood","live","Wood","Unburned","FS","Unseeded",15.4183266932271,"L",NA,"n","wood","wood","wood","wood",3530
"1411","2u1",2019,"entire",29,400,429,5020,"care","live","Carex spp.","Unburned","FS","Unseeded",7.96812749003984,"G",NA,"y","carex spp.","care","carex spp.","care",3533
"1412","2u1",2019,"entire",5,6,11,5020,"shit","live","Animal feces","Unburned","FS","Unseeded",0.119521912350598,"L",NA,"n","animal feces","shit","animal feces","shit",3536
"1413","2u1",2019,"entire",5,0,5,5020,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3537
"1414","2u1",2019,"entire",0,13,13,5020,"erxx","live","Erigeron spp.","Unburned","FS","Unseeded",0.258964143426295,"F",NA,"y","erigeron spp.","erxx","erigeron spp.","erxx",3543
"1415","2u2",1997,"entire",3627,0,3627,5000,"litt","live","Litter","Unburned","FS","Unseeded",0,"L",NA,"n","litter","litt","litter","litt",3548
"1416","2u2",1997,"entire",751,0,751,5000,"rock","live","Rock","Unburned","FS","Unseeded",0,"B",NA,"n","rock","rock","rock","rock",3549
"1417","2u2",1997,"entire",237,0,237,5000,"grav","live","Gravel","Unburned","FS","Unseeded",0,"B",NA,"n","gravel","grav","gravel","grav",3550
"1418","2u2",1997,"entire",106,0,106,5000,"bare","live","Bare","Unburned","FS","Unseeded",0,"B",NA,"n","bare","bare","bare","bare",3552
"1419","2u2",1997,"entire",90,0,90,5000,"moss","live","Moss","Unburned","FS","Unseeded",0,"C",NA,"n","moss","moss","moss","moss",3553
