"","Transect_id","year","Analysis type","Basal_cm","Canopy_cm","Total_cm","Transect_cm","Code","Status","Full_name","RevBI","FS_BAND","TRT","PctC","Growth_form","Origin","Plant","RowNum"
"3126","2mbs3",2016,"entire",617,84,701,5000,"litt","live","Litter","Mod","FS","Seeded",1.68,"L",NA,"n",3126
"3127","2mbs3",2016,"entire",83,893,976,5000,"gras","live","Unidentified grass","Mod","FS","Seeded",17.86,"G",NA,"y",3127
"3128","2mbs3",2016,"entire",49,0,49,5000,"moss","live","Moss","Mod","FS","Seeded",0,"C",NA,"n",3128
"3129","2mbs3",2016,"entire",29,780,809,5000,"forb","live","Unidentified forb","Mod","FS","Seeded",15.6,"F",NA,"y",3129
"3130","2mbs3",2016,"entire",23,106,129,5000,"brin","live","Bromus inermis","Mod","FS","Seeded",2.12,"G","exotic","y",3130
"3131","2mbs3",2016,"entire",21,47,68,5000,"wood","live","Wood","Mod","FS","Seeded",0.94,"L",NA,"n",3131
"3132","2mbs3",2016,"entire",12,0,12,5000,"unkn","dead","Unknown plant","Mod","FS","Seeded",0,"F",NA,"y",3132
"3133","2mbs3",2016,"entire",8,406,414,5000,"quga","live","Quercus gambellii","Mod","FS","Seeded",8.12,"S","native","y",3133
"3134","2mbs3",2016,"entire",4,0,4,5000,"root","dead","Root","Mod","FS","Seeded",0,"T",NA,"n",3134
"3135","2mbs3",2016,"entire",4,1,5,5000,"forb","dead","Unidentified forb","Mod","FS","Seeded",0.02,"F",NA,"y",3135
"3136","2mbs3",2016,"entire",3,274,277,5000,"rowo","live","Rosa woodsii","Mod","FS","Seeded",5.48,"T","native","y",3136
"3137","2mbs3",2016,"entire",3,0,3,5000,"gras","dead","Unidentified grass","Mod","FS","Seeded",0,"G",NA,"y",3137
"3138","2mbs3",2016,"entire",2,23,25,5000,"subs","dead","Unidentified subshrub","Mod","FS","Seeded",0.46,"U",NA,"y",3138
"3139","2mbs3",2016,"entire",0,849,849,5000,"rone","live","Robinia neomexicana","Mod","FS","Seeded",16.98,"S","native","y",3139
"3140","2mbs3",2016,"entire",0,3,3,5000,"brin","dead","Bromus inermis","Mod","FS","Seeded",0.06,"G","exotic","y",3140
"3141","2mbs3",2016,"entire",0,18,18,5000,"rone","dead","Robinia neomexicana","Mod","FS","Seeded",0.36,"S","native","y",3141
"3142","2mbs3",2016,"entire",0,17,17,5000,"chvi2","live","Chrysopsis villosa","Mod","FS","Seeded",0.34,"F","native","y",3142
"3143","2mbs3",2019,"entire",2968,0,2968,5000,"pumc","live","Pumice soil","Mod","FS","Seeded",0,"B",NA,"n",3143
"3144","2mbs3",2019,"entire",811,0,811,5000,"rock","live","Rock","Mod","FS","Seeded",0,"B",NA,"n",3144
"3145","2mbs3",2019,"entire",553,216,769,5000,"litt","live","Litter","Mod","FS","Seeded",4.32,"L",NA,"n",3145
"3146","2mbs3",2019,"entire",183,0,183,5000,"bare","live","Bare","Mod","FS","Seeded",0,"F",NA,"n",3146
"3147","2mbs3",2019,"entire",166,682,848,5000,"mumo","live","Muhlenbergia montana","Mod","FS","Seeded",13.64,"G","native","y",3147
"3148","2mbs3",2019,"entire",57,271,328,5000,"badi","live","Bahia dissecta","Mod","FS","Seeded",5.42,"F","native","y",3148
"3149","2mbs3",2019,"entire",44,114,158,5000,"gras","live","Unidentified grass","Mod","FS","Seeded",2.28,"G",NA,"y",3149
"3150","2mbs3",2019,"entire",39,89,128,5000,"bocu","live","Bouteloua curtipendula","Mod","FS","Seeded",1.78,"G","native","y",3150
"3151","2mbs3",2019,"entire",37,135,172,5000,"brin","live","Bromus inermis","Mod","FS","Seeded",2.7,"G","exotic","y",3151
"3152","2mbs3",2019,"entire",17,66,83,5000,"hevi","live","Heterotheca villosa","Mod","FS","Seeded",1.32,"F",NA,"y",3152
"3153","2mbs3",2019,"entire",15,186,201,5000,"arlu","live","Artemisia ludoviciana","Mod","FS","Seeded",3.72,"F","native","y",3153
"3154","2mbs3",2019,"entire",15,0,15,5000,"kocr","dead","Koeleria cristata","Mod","FS","Seeded",0,"G","native","y",3154
"3155","2mbs3",2019,"entire",13,3,16,5000,"moss","live","Moss","Mod","FS","Seeded",0.06,"C",NA,"n",3155
"3156","2mbs3",2019,"entire",13,0,13,5000,"gras","dead","Unidentified grass","Mod","FS","Seeded",0,"G",NA,"y",3156
"3157","2mbs3",2019,"entire",11,587,598,5000,"rone","live","Robinia neomexicana","Mod","FS","Seeded",11.74,"S","native","y",3157
"3158","2mbs3",2019,"entire",10,471,481,5000,"quga","live","Quercus gambellii","Mod","FS","Seeded",9.42,"S","native","y",3158
"3159","2mbs3",2019,"entire",10,0,10,5000,"moss","dead","Moss","Mod","FS","Seeded",0,"C",NA,"n",3159
"3160","2mbs3",2019,"entire",8,148,156,5000,"agxx2","live","Agropyron sp.","Mod","FS","Seeded",2.96,"G",NA,"y",3160
"3161","2mbs3",2019,"entire",6,18,24,5000,"ipag","live","Ipomopsis aggregata","Mod","FS","Seeded",0.36,"F","native","y",3161
"3162","2mbs3",2019,"entire",6,221,227,5000,"rowo","live","Rosa woodsii","Mod","FS","Seeded",4.42,"T","native","y",3162
"3163","2mbs3",2019,"entire",6,3,9,5000,"alce","live","Allium cernuum","Mod","FS","Seeded",0.06,"F","native","y",3163
"3164","2mbs3",2019,"entire",4,29,33,5000,"wood","live","Wood","Mod","FS","Seeded",0.58,"L",NA,"n",3164
"3165","2mbs3",2019,"entire",3,34,37,5000,"comp","live","unknown Composite","Mod","FS","Seeded",0.68,"F",NA,"y",3165
"3166","2mbs3",2019,"entire",3,27,30,5000,"hevi","dead","Heterotheca villosa","Mod","FS","Seeded",0.54,"F",NA,"y",3166
"3167","2mbs3",2019,"entire",1,32,33,5000,"care","live","Carex spp.","Mod","FS","Seeded",0.64,"G",NA,"y",3167
"3168","2mbs3",2019,"entire",1,8,9,5000,"veth","live","Verbascum thapsus","Mod","FS","Seeded",0.16,"F","exotic","y",3168
"3169","2mbs3",2019,"entire",0,13,13,5000,"rone","dead","Robinia neomexicana","Mod","FS","Seeded",0.26,"S","native","y",3169
"3170","2mbs3",2019,"entire",0,2,2,5000,"arlu","dead","Artemisia ludoviciana","Mod","FS","Seeded",0.04,"F","native","y",3170
"3171","2mbs3",2019,"entire",0,10,10,5000,"trdu","live","Tragopogon dubius","Mod","FS","Seeded",0.2,"F","exotic","y",3171
"3172","2mbs3",2019,"entire",0,10,10,5000,"erxx","live","Erigeron spp.","Mod","FS","Seeded",0.2,"F",NA,"y",3172
"3173","2mbs3",2019,"entire",0,6,6,5000,"rowo","dead","Rosa woodsii","Mod","FS","Seeded",0.12,"T","native","y",3173
"3174","2mbs3",2019,"entire",0,3,3,5000,"mush","dead","Mushroom","Mod","FS","Seeded",0.06,"M",NA,"n",3174
"3175","2mbs3",2019,"entire",0,28,28,5000,"oexx","live","Oenothera sp.","Mod","FS","Seeded",0.56,"F",NA,"y",3175
"3176","2mbs3",2019,"entire",0,150,150,5000,"pofe","live","Poa fendleriana","Mod","FS","Seeded",3,"G","native","y",3176
"3177","2mbs3",2019,"entire",0,147,147,5000,"kocr","live","Koeleria cristata","Mod","FS","Seeded",2.94,"G","native","y",3177
"3178","2mbs3",2019,"entire",0,16,16,5000,"mumo","dead","Muhlenbergia montana","Mod","FS","Seeded",0.32,"G","native","y",3178
"3179","2mbu1",1997,"entire",3765,0,3765,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",3179
"3180","2mbu1",1997,"entire",699,0,699,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",3180
"3181","2mbu1",1997,"entire",388,0,388,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n",3181
"3182","2mbu1",1997,"entire",85,0,85,5000,"wood","live","Wood","Mod","FS","Unseeded",0,"L",NA,"n",3182
"3183","2mbu1",1997,"entire",51,0,51,5000,"grav","live","Gravel","Mod","FS","Unseeded",0,"B",NA,"n",3183
"3184","2mbu1",1997,"entire",5,0,5,5000,"ants","live","Ant hill","Mod","FS","Unseeded",0,"B",NA,"n",3184
"3185","2mbu1",1997,"entire",4,92,96,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",1.84,"G",NA,"y",3185
"3186","2mbu1",1997,"entire",2,1925,1927,5000,"quga","live","Quercus gambellii","Mod","FS","Unseeded",38.5,"S","native","y",3186
"3187","2mbu1",1997,"entire",1,3,4,5000,"mush","live","Mushroom","Mod","FS","Unseeded",0.06,"M",NA,"n",3187
"3188","2mbu1",1997,"entire",0,60,60,5000,"cefe","live","Ceanothus fendleri","Mod","FS","Unseeded",1.2,"U","native","y",3188
"3189","2mbu1",1997,"entire",0,15,15,5000,"coca","live","Conyza canadensis","Mod","FS","Unseeded",0.3,"F","native","y",3189
"3190","2mbu1",1997,"entire",0,143,143,5000,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",2.86,"S","native","y",3190
"3191","2mbu1",1997,"entire",0,7,7,5000,"gras2","live","Unidentified grass","Mod","FS","Unseeded",0.14,"G",NA,"y",3191
"3192","2mbu1",1997,"entire",0,5,5,5000,"eltr","live","Elymus trachycaulum","Mod","FS","Unseeded",0.1,"G","native","y",3192
"3193","2mbu1",1997,"entire",0,1,1,5000,"lomu","live","Lolium multiflorum","Mod","FS","Unseeded",0.02,"G","exotic","y",3193
"3194","2mbu1",1997,"entire",0,6,6,5000,"lomu","dead","Lolium multiflorum","Mod","FS","Unseeded",0.12,"G","exotic","y",3194
"3195","2mbu1",1997,"entire",0,16,16,5000,"quga","dead","Quercus gambellii","Mod","FS","Unseeded",0.32,"S","native","y",3195
"3196","2mbu1",1997,"entire",0,119,119,5000,"apan","live","Apocynum androsaemifolium","Mod","FS","Unseeded",2.38,"F","native","y",3196
"3197","2mbu1",1997,"entire",0,6,6,5000,"taof","live","Taraxacum officinale","Mod","FS","Unseeded",0.12,"F","exotic","y",3197
"3198","2mbu1",1997,"entire",0,10,10,5000,"rowo","live","Rosa woodsii","Mod","FS","Unseeded",0.2,"T","native","y",3198
"3199","2mbu1",1997,"entire",0,2,2,5000,"pipo","dead","Pinus ponderosa","Mod","FS","Unseeded",0.04,"T","native","y",3199
"3200","2mbu1",1997,"entire",0,3,3,5000,"brin","live","Bromus inermis","Mod","FS","Unseeded",0.06,"G","exotic","y",3200
"3201","2mbu1",1998,"entire",3662,0,3662,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",3201
"3202","2mbu1",1998,"entire",1096,0,1096,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",3202
"3203","2mbu1",1998,"entire",124,0,124,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n",3203
"3204","2mbu1",1998,"entire",35,37,72,5000,"wood","live","Wood","Mod","FS","Unseeded",0.74,"L",NA,"n",3204
"3205","2mbu1",1998,"entire",30,576,606,5000,"coca","live","Conyza canadensis","Mod","FS","Unseeded",11.52,"F","native","y",3205
"3206","2mbu1",1998,"entire",25,0,25,5000,"grav","live","Gravel","Mod","FS","Unseeded",0,"B",NA,"n",3206
"3207","2mbu1",1998,"entire",20,2371,2391,5000,"quga","live","Quercus gambellii","Mod","FS","Unseeded",47.42,"S","native","y",3207
"3208","2mbu1",1998,"entire",3,62,65,5000,"quga","dead","Quercus gambellii","Mod","FS","Unseeded",1.24,"S","native","y",3208
"3209","2mbu1",1998,"entire",2,8,10,5000,"fung","live","Fungus","Mod","FS","Unseeded",0.16,"M",NA,"n",3209
"3210","2mbu1",1998,"entire",2,0,2,5000,"shit","live","Animal feces","Mod","FS","Unseeded",0,"L",NA,"n",3210
"3211","2mbu1",1998,"entire",1,92,93,5000,"cefe","live","Ceanothus fendleri","Mod","FS","Unseeded",1.84,"U","native","y",3211
"3212","2mbu1",1998,"entire",0,283,283,5000,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",5.66,"S","native","y",3212
"3213","2mbu1",1998,"entire",0,80,80,5000,"rowo","live","Rosa woodsii","Mod","FS","Unseeded",1.6,"T","native","y",3213
"3214","2mbu1",1998,"entire",0,140,140,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",2.8,"G",NA,"y",3214
"3215","2mbu1",1998,"entire",0,4,4,5000,"lomu","live","Lolium multiflorum","Mod","FS","Unseeded",0.08,"G","exotic","y",3215
"3216","2mbu1",1998,"entire",0,23,23,5000,"lomu","dead","Lolium multiflorum","Mod","FS","Unseeded",0.46,"G","exotic","y",3216
"3217","2mbu1",1998,"entire",0,1,1,5000,"lase","live","Lactuca serriola","Mod","FS","Unseeded",0.02,"F","exotic","y",3217
"3218","2mbu1",1998,"entire",0,3,3,5000,"bocu","live","Bouteloua curtipendula","Mod","FS","Unseeded",0.06,"G","native","y",3218
"3219","2mbu1",1998,"entire",0,13,13,5000,"eltr","live","Elymus trachycaulum","Mod","FS","Unseeded",0.26,"G","native","y",3219
"3220","2mbu1",1998,"entire",0,1,1,5000,"eltr","dead","Elymus trachycaulum","Mod","FS","Unseeded",0.02,"G","native","y",3220
"3221","2mbu1",1998,"entire",0,22,22,5000,"apan","live","Apocynum androsaemifolium","Mod","FS","Unseeded",0.44,"F","native","y",3221
"3222","2mbu1",1998,"entire",0,4,4,5000,"trdu","live","Tragopogon dubius","Mod","FS","Unseeded",0.08,"F","exotic","y",3222
"3223","2mbu1",1998,"entire",0,4,4,5000,"forb","live","Unidentified forb","Mod","FS","Unseeded",0.08,"F",NA,"y",3223
"3224","2mbu1",1998,"entire",0,9,9,5000,"pipo","dead","Pinus ponderosa","Mod","FS","Unseeded",0.18,"T","native","y",3224
"3225","2mbu1",2008,"entire",4511,0,4511,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",3225
"3226","2mbu1",2008,"entire",259,237,496,5000,"wood","live","Wood","Mod","FS","Unseeded",4.74,"L",NA,"n",3226
"3227","2mbu1",2008,"entire",71,141,212,5000,"caxx","live","Carex spp.","Mod","FS","Unseeded",2.82,"G",NA,"y",3227
"3228","2mbu1",2008,"entire",45,0,45,5000,"anxx","live","Antennaria spp.","Mod","FS","Unseeded",0,"F",NA,"y",3228
"3229","2mbu1",2008,"entire",40,3040,3080,5000,"quga","live","Quercus gambellii","Mod","FS","Unseeded",60.8,"S","native","y",3229
"3230","2mbu1",2008,"entire",35,89,124,5000,"brin","live","Bromus inermis","Mod","FS","Unseeded",1.78,"G","exotic","y",3230
"3231","2mbu1",2008,"entire",30,109,139,5000,"soxx","live","Solidago spp.","Mod","FS","Unseeded",2.18,"F",NA,"y",3231
"3232","2mbu1",2008,"entire",9,0,9,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",3232
"3233","2mbu1",2008,"entire",0,10,10,5000,"vimu","live","Viguiera multiflora","Mod","FS","Unseeded",0.2,"F","native","y",3233
"3234","2mbu1",2008,"entire",0,1406,1406,5000,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",28.12,"S","native","y",3234
"3235","2mbu1",2008,"entire",0,560,560,5000,"cefe","live","Ceanothus fendleri","Mod","FS","Unseeded",11.2,"U","native","y",3235
"3236","2mbu1",2008,"entire",0,75,75,5000,"apca","live","Apocynum cannabinum","Mod","FS","Unseeded",1.5,"F","native","y",3236
"3237","2mbu1",2008,"entire",0,75,75,5000,"fram","live","Fragaria americana","Mod","FS","Unseeded",1.5,"F","native","y",3237
"3238","2mbu1",2008,"entire",0,29,29,5000,"rowo","live","Rosa woodsii","Mod","FS","Unseeded",0.58,"T","native","y",3238
"3239","2mbu1",2008,"entire",0,21,21,5000,"acmi","live","Achillea millefolium","Mod","FS","Unseeded",0.42,"F","native","y",3239
"3240","2mbu1",2013,"entire",2601,0,2601,4994,"bare","live","Bare","Mod","FS","Unseeded",0,"F",NA,"n",3240
"3241","2mbu1",2013,"entire",2150,8,2158,4994,"litt","live","Litter","Mod","FS","Unseeded",0.160192230676812,"L",NA,"n",3241
"3242","2mbu1",2013,"entire",148,2982,3130,4994,"quga","live","Quercus gambellii","Mod","FS","Unseeded",59.7116539847817,"S","native","y",3242
"3243","2mbu1",2013,"entire",45,24,69,4994,"wood","live","Wood","Mod","FS","Unseeded",0.480576692030437,"L",NA,"n",3243
"3244","2mbu1",2013,"entire",26,810,836,4994,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",16.2194633560272,"S","native","y",3244
"3245","2mbu1",2013,"entire",23,73,96,4994,"cefe","live","Ceanothus fendleri","Mod","FS","Unseeded",1.46175410492591,"U","native","y",3245
"3246","2mbu1",2013,"entire",1,0,1,4994,"rone","dead","Robinia neomexicana","Mod","FS","Unseeded",0,"S","native","y",3246
"3247","2mbu1",2013,"entire",0,17,17,4994,"sewo","live","Senecio wootonii","Mod","FS","Unseeded",0.340408490188226,"F","native","y",3247
"3248","2mbu1",2013,"entire",0,106,106,4994,"pafe","live","Packera fendleri (was Senecio fendleri)","Mod","FS","Unseeded",2.12254705646776,"F","native","y",3248
"3249","2mbu1",2013,"entire",0,5,5,4994,"apca","live","Apocynum cannabinum","Mod","FS","Unseeded",0.100120144173008,"F","native","y",3249
"3250","2mbu1",2013,"entire",0,17,17,4994,"apca","dead","Apocynum cannabinum","Mod","FS","Unseeded",0.340408490188226,"F","native","y",3250
"3251","2mbu1",2013,"entire",0,7,7,4994,"brin","dead","Bromus inermis","Mod","FS","Unseeded",0.140168201842211,"G","exotic","y",3251
"3252","2mbu1",2013,"entire",0,12,12,4994,"rowo","live","Rosa woodsii","Mod","FS","Unseeded",0.240288346015218,"T","native","y",3252
"3253","2mbu1",2013,"entire",0,7,7,4994,"care","live","Carex spp.","Mod","FS","Unseeded",0.140168201842211,"G",NA,"y",3253
"3254","2mbu1",2019,"entire",3590,27,3617,5010,"litt","live","Litter","Mod","FS","Unseeded",0.538922155688623,"L",NA,"n",3254
"3255","2mbu1",2019,"entire",1032,0,1032,5010,"bare","live","Bare","Mod","FS","Unseeded",0,"F",NA,"n",3255
"3256","2mbu1",2019,"entire",172,0,172,5010,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",3256
"3257","2mbu1",2019,"entire",117,32,149,5010,"wood","live","Wood","Mod","FS","Unseeded",0.63872255489022,"L",NA,"n",3257
"3258","2mbu1",2019,"entire",39,2552,2591,5010,"quga","live","Quercus gambellii","Mod","FS","Unseeded",50.938123752495,"S","native","y",3258
"3259","2mbu1",2019,"entire",29,337,366,5010,"brin","live","Bromus inermis","Mod","FS","Unseeded",6.72654690618763,"G","exotic","y",3259
"3260","2mbu1",2019,"entire",11,3,14,5010,"taof","live","Taraxacum officinale","Mod","FS","Unseeded",0.0598802395209581,"F","exotic","y",3260
"3261","2mbu1",2019,"entire",8,0,8,5010,"pumc","live","Pumice soil","Mod","FS","Unseeded",0,"B",NA,"n",3261
"3262","2mbu1",2019,"entire",2,281,283,5010,"care","live","Carex spp.","Mod","FS","Unseeded",5.60878243512974,"G",NA,"y",3262
"3263","2mbu1",2019,"entire",2,16,18,5010,"apan","live","Apocynum androsaemifolium","Mod","FS","Unseeded",0.31936127744511,"F","native","y",3263
"3264","2mbu1",2019,"entire",2,995,997,5010,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",19.8602794411178,"S","native","y",3264
"3265","2mbu1",2019,"entire",2,217,219,5010,"cefe","live","Ceanothus fendleri","Mod","FS","Unseeded",4.3313373253493,"U","native","y",3265
"3266","2mbu1",2019,"entire",1,76,77,5010,"rone","dead","Robinia neomexicana","Mod","FS","Unseeded",1.51696606786427,"S","native","y",3266
"3267","2mbu1",2019,"entire",1,0,1,5010,"brin","dead","Bromus inermis","Mod","FS","Unseeded",0,"G","exotic","y",3267
"3268","2mbu1",2019,"entire",1,0,1,5010,"quga","dead","Quercus gambellii","Mod","FS","Unseeded",0,"S","native","y",3268
"3269","2mbu1",2019,"entire",1,0,1,5010,"elel","live","Elymus elymoides","Mod","FS","Unseeded",0,"G","native","y",3269
"3270","2mbu1",2019,"entire",0,13,13,5010,"cefe","dead","Ceanothus fendleri","Mod","FS","Unseeded",0.259481037924152,"U","native","y",3270
"3271","2mbu1",2019,"entire",0,62,62,5010,"rowo","live","Rosa woodsii","Mod","FS","Unseeded",1.2375249500998,"T","native","y",3271
"3272","2mbu2",1997,"entire",2368,0,2368,5000,"grav","live","Gravel","Mod","FS","Unseeded",0,"B",NA,"n",3272
"3273","2mbu2",1997,"entire",2279,0,2279,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",3273
"3274","2mbu2",1997,"entire",189,0,189,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",3274
"3275","2mbu2",1997,"entire",100,17,117,5000,"wood","live","Wood","Mod","FS","Unseeded",0.34,"L",NA,"n",3275
"3276","2mbu2",1997,"entire",36,0,36,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n",3276
"3277","2mbu2",1997,"entire",8,0,8,5000,"pipo","dead","Pinus ponderosa","Mod","FS","Unseeded",0,"T","native","y",3277
"3278","2mbu2",1997,"entire",7,0,7,5000,"fung","live","Fungus","Mod","FS","Unseeded",0,"M",NA,"n",3278
"3279","2mbu2",1997,"entire",6,0,6,5000,"root","live","Root","Mod","FS","Unseeded",0,"T",NA,"n",3279
"3280","2mbu2",1997,"entire",4,180,184,5000,"cefe","live","Ceanothus fendleri","Mod","FS","Unseeded",3.6,"U","native","y",3280
"3281","2mbu2",1997,"entire",2,11,13,5000,"ersp","live","Erigeron speciosus","Mod","FS","Unseeded",0.22,"F","native","y",3281
"3282","2mbu2",1997,"entire",1,143,144,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",2.86,"G",NA,"y",3282
"3283","2mbu2",1997,"entire",0,53,53,5000,"cosc","live","Conyza schiedeana","Mod","FS","Unseeded",1.06,"F","native","y",3283
"3284","2mbu2",1997,"entire",0,13,13,5000,"chgr","live","Chenopodium graveolens","Mod","FS","Unseeded",0.26,"F","exotic","y",3284
"3285","2mbu2",1997,"entire",0,40,40,5000,"muwo","live","Muhlenbergia wolfii","Mod","FS","Unseeded",0.8,"G","native","y",3285
"3286","2mbu2",1997,"entire",0,8,8,5000,"gras2","live","Unidentified grass","Mod","FS","Unseeded",0.16,"G",NA,"y",3286
"3287","2mbu2",1997,"entire",0,11,11,5000,"coca","live","Conyza canadensis","Mod","FS","Unseeded",0.22,"F","native","y",3287
"3288","2mbu2",1997,"entire",0,21,21,5000,"forb","live","Unidentified forb","Mod","FS","Unseeded",0.42,"F",NA,"y",3288
"3289","2mbu2",1997,"entire",0,32,32,5000,"oxli","live","Oxybaphus linearis","Mod","FS","Unseeded",0.64,"F","native","y",3289
"3290","2mbu2",1997,"entire",0,4,4,5000,"mush","live","Mushroom","Mod","FS","Unseeded",0.08,"M",NA,"n",3290
"3291","2mbu2",1997,"entire",0,7,7,5000,"taof","live","Taraxacum officinale","Mod","FS","Unseeded",0.14,"F","exotic","y",3291
"3292","2mbu2",1997,"entire",0,44,44,5000,"epan","live","Epilobium angustifolium","Mod","FS","Unseeded",0.88,"F","native","y",3292
"3293","2mbu2",1997,"entire",0,142,142,5000,"badi","live","Bahia dissecta","Mod","FS","Unseeded",2.84,"F","native","y",3293
"3294","2mbu2",1997,"entire",0,106,106,5000,"quga","live","Quercus gambellii","Mod","FS","Unseeded",2.12,"S","native","y",3294
"3295","2mbu2",1998,"entire",2984,0,2984,5000,"grav","live","Gravel","Mod","FS","Unseeded",0,"B",NA,"n",3295
"3296","2mbu2",1998,"entire",1562,0,1562,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",3296
"3297","2mbu2",1998,"entire",111,1130,1241,5000,"coca","live","Conyza canadensis","Mod","FS","Unseeded",22.6,"F","native","y",3297
"3298","2mbu2",1998,"entire",100,0,100,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",3298
"3299","2mbu2",1998,"entire",89,30,119,5000,"wood","live","Wood","Mod","FS","Unseeded",0.6,"L",NA,"n",3299
"3300","2mbu2",1998,"entire",77,0,77,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n",3300
"3301","2mbu2",1998,"entire",15,173,188,5000,"sefe","live","Senecio fendleri","Mod","FS","Unseeded",3.46,"F","native","y",3301
"3302","2mbu2",1998,"entire",15,0,15,5000,"rock","live","Rock","Mod","FS","Unseeded",0,"B",NA,"n",3302
"3303","2mbu2",1998,"entire",15,0,15,5000,"root","live","Root","Mod","FS","Unseeded",0,"T",NA,"n",3303
"3304","2mbu2",1998,"entire",10,465,475,5000,"cefe","live","Ceanothus fendleri","Mod","FS","Unseeded",9.3,"U","native","y",3304
"3305","2mbu2",1998,"entire",7,140,147,5000,"quga","live","Quercus gambellii","Mod","FS","Unseeded",2.8,"S","native","y",3305
"3306","2mbu2",1998,"entire",6,316,322,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",6.32,"G",NA,"y",3306
"3307","2mbu2",1998,"entire",5,253,258,5000,"chgr","live","Chenopodium graveolens","Mod","FS","Unseeded",5.06,"F","exotic","y",3307
"3308","2mbu2",1998,"entire",3,47,50,5000,"taof","live","Taraxacum officinale","Mod","FS","Unseeded",0.94,"F","exotic","y",3308
"3309","2mbu2",1998,"entire",1,16,17,5000,"lomu","live","Lolium multiflorum","Mod","FS","Unseeded",0.32,"G","exotic","y",3309
"3310","2mbu2",1998,"entire",0,17,17,5000,"mumo","live","Muhlenbergia montana","Mod","FS","Unseeded",0.34,"G","native","y",3310
"3311","2mbu2",1998,"entire",0,2,2,5000,"sewo","live","Senecio wootonii","Mod","FS","Unseeded",0.04,"F","native","y",3311
"3312","2mbu2",1998,"entire",0,42,42,5000,"lase","live","Lactuca serriola","Mod","FS","Unseeded",0.84,"F","exotic","y",3312
"3313","2mbu2",1998,"entire",0,21,21,5000,"cisp","live","Cirsium spp.","Mod","FS","Unseeded",0.42,"F",NA,"y",3313
"3314","2mbu2",1998,"entire",0,10,10,5000,"cisp","dead","Cirsium spp.","Mod","FS","Unseeded",0.2,"F",NA,"y",3314
"3315","2mbu2",1998,"entire",0,17,17,5000,"brca2","live","bromus carinatus","Mod","FS","Unseeded",0.34,"G","native","y",3315
"3316","2mbu2",1998,"entire",0,35,35,5000,"oxli","live","Oxybaphus linearis","Mod","FS","Unseeded",0.7,"F","native","y",3316
"3317","2mbu2",1998,"entire",0,38,38,5000,"epan","live","Epilobium angustifolium","Mod","FS","Unseeded",0.76,"F","native","y",3317
"3318","2mbu2",1998,"entire",0,1,1,5000,"ersp","live","Erigeron speciosus","Mod","FS","Unseeded",0.02,"F","native","y",3318
"3319","2mbu2",1998,"entire",0,4,4,5000,"limu","live","Lithospermum multiflorum","Mod","FS","Unseeded",0.08,"F","native","y",3319
"3320","2mbu2",1998,"entire",0,3,3,5000,"cemo","live","Cercocarpus montanus","Mod","FS","Unseeded",0.06,"S","native","y",3320
"3321","2mbu2",1998,"entire",0,4,4,5000,"quga","dead","Quercus gambellii","Mod","FS","Unseeded",0.08,"S","native","y",3321
"3322","2mbu2",1998,"entire",0,2,2,5000,"fung","live","Fungus","Mod","FS","Unseeded",0.04,"M",NA,"n",3322
"3323","2mbu2",1998,"entire",0,1,1,5000,"lomu","dead","Lolium multiflorum","Mod","FS","Unseeded",0.02,"G","exotic","y",3323
"3324","2mbu2",1998,"entire",0,6,6,5000,"veth","live","Verbascum thapsus","Mod","FS","Unseeded",0.12,"F","exotic","y",3324
"3325","2mbu2",2008,"entire",2985,0,2985,5005,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",3325
"3326","2mbu2",2008,"entire",1065,0,1065,5005,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n",3326
"3327","2mbu2",2008,"entire",695,27,722,5005,"wood","live","Wood","Mod","FS","Unseeded",0.53946053946054,"L",NA,"n",3327
