"","Transect_id","year","Full_name","Analysis type","Status","Growth_form","Code","RevBI","FS_BAND","TRT","Plant","Transect_cm","Origin","Total_cm","Basal_cm","Canopy_cm","PctC"
"2604","2mau1",2019,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,1919,1795,124,2
"2605","2mau1",2019,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5000,NA,1523,1523,0,0
"2606","2mau1",2019,"Bare","entire","live","F","bare","Mod","FS","Seeded","n",5000,NA,920,920,0,0
"2607","2mau1",2019,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",2069,375,1694,34
"2608","2mau1",2019,"Amauriopsis dissecta","entire","live","F","amdi","Mod","FS","Seeded","y",5000,"native",954,199,755,15
"2609","2mau1",2019,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,141,85,56,1
"2610","2mau1",2019,"Moss","entire","live","C","moss","Mod","FS","Seeded","n",5000,NA,54,54,0,0
"2611","2mau1",2019,"Heterotheca villosa","entire","live","F","hevi","Mod","FS","Seeded","y",5000,"native",258,17,241,5
"2612","2mau1",2019,"Ceanothus fendleri","entire","live","U","cefe","Mod","FS","Seeded","y",5000,"native",445,6,439,9
"2613","2mau1",2019,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5000,"exotic",6,6,0,0
"2614","2mau1",2019,"Leucelene ericoides","entire","live","F","leer","Mod","FS","Seeded","y",5000,"native",20,5,15,0
"2615","2mau1",2019,"Rosa woodsii","entire","live","T","rowo","Mod","FS","Seeded","y",5000,"native",146,5,141,3
"2616","2mau1",2019,"Erigeron sp.","entire","live","F","erxx","Mod","FS","Seeded","y",5000,"native",13,5,8,0
"2617","2mau1",2019,"Bromus inermis","entire","dead","G","brin","Mod","FS","Seeded","y",5000,"exotic",5,3,2,0
"2618","2mau1",2019,"Chenopodium fremontii","entire","live","F","chfr","Mod","FS","Seeded","y",5000,"native",1,1,0,0
"2619","2mau1",2019,"Rock","entire","live","B","rock","Mod","FS","Seeded","n",5000,NA,1,1,0,0
"2620","2mau1",2019,"Laennecia schiedeana","entire","live","B","lasc","Mod","FS","Seeded","y",5000,"native",6,0,6,0
"2621","2mau1",2019,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5000,"native",9,0,9,0
"2622","2mau1",2019,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5000,"native",598,0,598,12
"2623","2mau1",2019,"Robinia neomexicana","entire","dead","S","rone","Mod","FS","Seeded","y",5000,"native",6,0,6,0
"2624","2mau1",2019,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",795,0,795,16
"2625","2mau1",2019,"Poa pratensis","entire","live","G","popr","Mod","FS","Seeded","y",5000,"exotic",8,0,8,0
"2626","2mau1",2019,"Elymus elymoides","entire","live","G","elel","Mod","FS","Seeded","y",5000,"native",18,0,18,0
"2627","2mau1",2019,"Erigeron flagellaris","entire","live","F","erfl","Mod","FS","Seeded","y",5000,"native",1,0,1,0
"2628","2mau2",1997,"Litter","entire","live","L","litt","High","FS","Unseeded","n",5000,NA,3331,3331,0,0
"2629","2mau2",1997,"Moss","entire","live","C","moss","High","FS","Unseeded","n",5000,NA,1345,1345,0,0
"2630","2mau2",1997,"Bare","entire","live","B","bare","High","FS","Unseeded","n",5000,NA,168,168,0,0
"2631","2mau2",1997,"Pinus ponderosa","entire","dead","T","pipo","High","FS","Unseeded","y",5000,"native",58,56,2,0
"2632","2mau2",1997,"Wood","entire","live","L","wood","High","FS","Unseeded","n",5000,NA,51,51,0,0
"2633","2mau2",1997,"Pinus ponderosa","entire","live","T","pipo","High","FS","Unseeded","y",5000,"native",23,23,0,0
"2634","2mau2",1997,"Carex sp.","entire","live","G","care","High","FS","Unseeded","y",5000,"native",473,19,454,9
"2635","2mau2",1997,"Gravel","entire","live","B","grav","High","FS","Unseeded","n",5000,NA,3,3,0,0
"2636","2mau2",1997,"Rock","entire","live","B","rock","High","FS","Unseeded","n",5000,NA,3,3,0,0
"2637","2mau2",1997,"Lolium multiflorum","entire","live","G","lomu","High","FS","Unseeded","y",5000,"exotic",43,1,42,1
"2638","2mau2",1997,"Agropyron sp.","entire","live","G","agxx2","High","FS","Unseeded","y",5000,NA,40,0,40,1
"2639","2mau2",1997,"Populus tremuloides","entire","live","T","potr","High","FS","Unseeded","y",5000,"native",3,0,3,0
"2640","2mau2",1997,"Mushroom","entire","live","M","mush","High","FS","Unseeded","n",5000,NA,2,0,2,0
"2641","2mau2",1997,"Conyza schiedeana","entire","live","F","cosc","High","FS","Unseeded","y",5000,"native",2,0,2,0
"2642","2mau2",1997,"Conyza canadensis","entire","live","F","coca","High","FS","Unseeded","y",5000,"native",30,0,30,1
"2643","2mau2",1997,"Andropogon springfieldii","entire","live","G","ansp","High","FS","Unseeded","y",5000,"native",12,0,12,0
"2644","2mau2",1997,"Unidentified grass","entire","live","G","gras","High","FS","Unseeded","y",5000,NA,1,0,1,0
"2645","2mau2",1997,"Lolium multiflorum","entire","dead","G","lomu","High","FS","Unseeded","y",5000,"exotic",35,0,35,1
"2646","2mau2",1997,"Erigeron speciosus","entire","live","F","ersp","High","FS","Unseeded","y",5000,"native",64,0,64,1
"2647","2mau2",1997,"Nama dichotomus","entire","live","F","nadi","High","FS","Unseeded","y",5000,"native",6,0,6,0
"2648","2mau2",1997,"Verbascum thapsus","entire","live","F","veth","High","FS","Unseeded","y",5000,"exotic",9,0,9,0
"2649","2mau2",1998,"Litter","entire","live","L","litt","High","FS","Unseeded","n",5000,NA,3009,3009,0,0
"2650","2mau2",1998,"Moss","entire","live","C","moss","High","FS","Unseeded","n",5000,NA,1612,1612,0,0
"2651","2mau2",1998,"Carex sp.","entire","live","G","care","High","FS","Unseeded","y",5000,"native",837,95,742,15
"2652","2mau2",1998,"Bare","entire","live","B","bare","High","FS","Unseeded","n",5000,NA,94,94,0,0
"2653","2mau2",1998,"Wood","entire","live","L","wood","High","FS","Unseeded","n",5000,NA,67,67,0,0
"2654","2mau2",1998,"Pinus ponderosa","entire","dead","T","pipo","High","FS","Unseeded","y",5000,"native",66,59,7,0
"2655","2mau2",1998,"Conyza canadensis","entire","live","F","coca","High","FS","Unseeded","y",5000,"native",636,39,597,12
"2656","2mau2",1998,"Pinus ponderosa","entire","live","T","pipo","High","FS","Unseeded","y",5000,"native",14,14,0,0
"2657","2mau2",1998,"Andropogon springfieldii","entire","live","G","ansp","High","FS","Unseeded","y",5000,"native",18,5,13,0
"2658","2mau2",1998,"Phleum pratense","entire","live","G","phpr","High","FS","Unseeded","y",5000,"exotic",25,3,22,0
"2659","2mau2",1998,"Gravel","entire","live","B","grav","High","FS","Unseeded","n",5000,NA,2,2,0,0
"2660","2mau2",1998,"Populus tremuloides","entire","live","T","potr","High","FS","Unseeded","y",5000,"native",10,1,9,0
"2661","2mau2",1998,"Erigeron speciosus","entire","live","F","ersp","High","FS","Unseeded","y",5000,"native",50,0,50,1
"2662","2mau2",1998,"Elymus trachycaulum","entire","live","G","eltr","High","FS","Unseeded","y",5000,"native",23,0,23,0
"2663","2mau2",1998,"Unidentified forb","entire","live","F","forb","High","FS","Unseeded","y",5000,NA,1,0,1,0
"2664","2mau2",1998,"Epilobium ciliatum","entire","live","F","epci","High","FS","Unseeded","y",5000,"native",3,0,3,0
"2665","2mau2",1998,"Conyza schiedeana","entire","dead","F","cosc","High","FS","Unseeded","y",5000,"native",5,0,5,0
"2666","2mau2",1998,"Unidentified grass","entire","live","G","gras","High","FS","Unseeded","y",5000,NA,1,0,1,0
"2667","2mau2",1998,"Lolium multiflorum","entire","dead","G","lomu","High","FS","Unseeded","y",5000,"exotic",75,0,75,2
"2668","2mau2",1998,"Lolium multiflorum","entire","live","G","lomu","High","FS","Unseeded","y",5000,"exotic",27,0,27,1
"2669","2mau2",1998,"Bromus carinatus","entire","dead","G","brca2","High","FS","Unseeded","y",5000,"native",1,0,1,0
"2670","2mau2",1998,"Erigeron flagellaris","entire","live","F","erfl","High","FS","Unseeded","y",5000,"native",1,0,1,0
"2671","2mau2",1998,"Muhlenbergia montana","entire","live","G","mumo","High","FS","Unseeded","y",5000,"native",3,0,3,0
"2672","2mau2",1998,"Verbascum thapsus","entire","live","F","veth","High","FS","Unseeded","y",5000,"exotic",12,0,12,0
"2673","2mau2",1998,"Fragaria vesca","entire","live","F","frve","High","FS","Unseeded","y",5000,"native",3,0,3,0
"2674","2mau2",2008,"Litter","entire","live","L","litt","High","FS","Unseeded","n",5000,NA,2886,2886,0,0
"2675","2mau2",2008,"Wood","entire","live","L","wood","High","FS","Unseeded","n",5000,NA,757,592,165,3
"2676","2mau2",2008,"Bromus inermis","entire","live","G","brin","High","FS","Unseeded","y",5000,"exotic",1430,500,930,19
"2677","2mau2",2008,"Carex sp.","entire","live","G","care","High","FS","Unseeded","y",5000,"native",1100,411,689,14
"2678","2mau2",2008,"Antennaria parvifolia","entire","live","F","anpa","High","FS","Unseeded","y",5000,"native",176,176,0,0
"2679","2mau2",2008,"Agrostis scabra","entire","live","G","agsc","High","FS","Unseeded","y",5000,"native",525,154,371,7
"2680","2mau2",2008,"Bare","entire","live","B","bare","High","FS","Unseeded","n",5000,NA,132,132,0,0
"2681","2mau2",2008,"Pinus ponderosa","entire","dead","T","pipo","High","FS","Unseeded","y",5000,"native",74,74,0,0
"2682","2mau2",2008,"Muhlenbergia montana","entire","live","G","mumo","High","FS","Unseeded","y",5000,"native",168,47,121,2
"2683","2mau2",2008,"Sporobolus sp.","entire","live","G","spor","High","FS","Unseeded","y",5000,"native",70,25,45,1
"2684","2mau2",2008,"Senecio wootonii","entire","live","F","sewo","High","FS","Unseeded","y",5000,"native",16,2,14,0
"2685","2mau2",2008,"Epilobium ciliatum","entire","live","F","epci","High","FS","Unseeded","y",5000,"native",1,1,0,0
"2686","2mau2",2008,"Unidentified grass","entire","live","G","gras","High","FS","Unseeded","y",5000,NA,7,0,7,0
"2687","2mau2",2008,"Robinia neomexicana","entire","live","S","rone","High","FS","Unseeded","y",5000,"native",598,0,598,12
"2688","2mau2",2008,"Heterotheca villosa","entire","live","F","hevi","High","FS","Unseeded","y",5000,"native",45,0,45,1
"2689","2mau2",2008,"Koeleria macrantha","entire","live","G","koma","High","FS","Unseeded","y",5000,"native",52,0,52,1
"2690","2mau2",2008,"Schizachyrium scoparius","entire","live","G","scsc","High","FS","Unseeded","y",5000,"native",58,0,58,1
"2691","2mau2",2008,"Packera fendleri","entire","live","F","pafe","High","FS","Unseeded","y",5000,"native",6,0,6,0
"2692","2mau2",2008,"Verbascum thapsus","entire","live","F","veth","High","FS","Unseeded","y",5000,"exotic",12,0,12,0
"2693","2mau2",2008,"Erigeron flagellaris","entire","live","F","erfl","High","FS","Unseeded","y",5000,"native",53,0,53,1
"2694","2mau2",2008,"Allium cernuum","entire","live","F","alce","High","FS","Unseeded","y",5000,"native",21,0,21,0
"2695","2mau2",2008,"Fragaria vesca","entire","live","F","frve","High","FS","Unseeded","y",5000,"native",110,0,110,2
"2696","2mau2",2008,"Lithospermum multiflorum","entire","live","F","limu","High","FS","Unseeded","y",5000,"native",84,0,84,2
"2697","2mau2",2008,"Taraxacum officinale","entire","live","F","taof","High","FS","Unseeded","y",5000,"exotic",2,0,2,0
"2698","2mau2",2008,"unknown Composite","entire","dead","F","comp","High","FS","Unseeded","y",5000,NA,10,0,10,0
"2699","2mau2",2008,"Pinus ponderosa","entire","live","T","pipo","High","FS","Unseeded","y",5000,"native",80,0,80,2
"2700","2mau2",2008,"Elymus trachycaulum","entire","live","G","eltr","High","FS","Unseeded","y",5000,"native",21,0,21,0
"2701","2mau2",2013,"Bare","entire","live","F","bare","High","FS","Unseeded","n",5005,NA,4566,4566,0,0
"2702","2mau2",2013,"Litter","entire","live","L","litt","High","FS","Unseeded","n",5005,NA,275,275,0,0
"2703","2mau2",2013,"Bromus inermis","entire","live","G","brin","High","FS","Unseeded","y",5005,"exotic",238,68,170,3
"2704","2mau2",2013,"Robinia neomexicana","entire","live","S","rone","High","FS","Unseeded","y",5005,"native",653,38,615,12
"2705","2mau2",2013,"Unknown plant","entire","dead","F","unkn","High","FS","Unseeded","y",5005,NA,30,30,0,0
"2706","2mau2",2013,"Wood","entire","live","L","wood","High","FS","Unseeded","n",5005,NA,49,24,25,0
"2707","2mau2",2013,"Heterotheca villosa","entire","live","F","hevi","High","FS","Unseeded","y",5005,"native",34,2,32,1
"2708","2mau2",2013,"Pumice soil","entire","live","B","pumc","High","FS","Unseeded","n",5005,NA,2,2,0,0
"2709","2mau2",2013,"Pinus ponderosa","entire","dead","T","pipo","High","FS","Unseeded","y",5005,"native",13,0,13,0
"2710","2mau2",2013,"Robinia neomexicana","entire","dead","S","rone","High","FS","Unseeded","y",5005,"native",2,0,2,0
"2711","2mau2",2013,"Erigeron flagellaris","entire","live","F","erfl","High","FS","Unseeded","y",5005,"native",1,0,1,0
"2712","2mau2",2016,"Bare","entire","live","F","bare","High","FS","Unseeded","n",5000,NA,3394,3394,0,0
"2713","2mau2",2016,"Litter","entire","live","L","litt","High","FS","Unseeded","n",5000,NA,1103,1101,2,0
"2714","2mau2",2016,"Bromus inermis","entire","live","G","brin","High","FS","Unseeded","y",5000,"exotic",1356,331,1025,21
"2715","2mau2",2016,"Unidentified forb","entire","live","F","forb","High","FS","Unseeded","y",5000,NA,670,113,557,11
"2716","2mau2",2016,"Wood","entire","live","L","wood","High","FS","Unseeded","n",5000,NA,40,27,13,0
"2717","2mau2",2016,"Bromus inermis","entire","dead","G","brin","High","FS","Unseeded","y",5000,"exotic",17,17,0,0
"2718","2mau2",2016,"Robinia neomexicana","entire","live","S","rone","High","FS","Unseeded","y",5000,"native",827,12,815,16
"2719","2mau2",2016,"Unidentified grass","entire","dead","G","gras","High","FS","Unseeded","y",5000,NA,3,3,0,0
"2720","2mau2",2016,"Unidentified grass","entire","live","G","gras","High","FS","Unseeded","y",5000,NA,6,2,4,0
"2721","2mau2",2016,"Unidentified forb","entire","dead","F","forb","High","FS","Unseeded","y",5000,NA,32,0,32,1
"2722","2mau2",2019,"Bare","entire","live","F","bare","High","FS","Unseeded","n",5005,NA,3527,3527,0,0
"2723","2mau2",2019,"Bromus inermis","entire","live","G","brin","High","FS","Unseeded","y",5005,"exotic",2834,750,2084,42
"2724","2mau2",2019,"Litter","entire","live","L","litt","High","FS","Unseeded","n",5005,NA,563,526,37,1
"2725","2mau2",2019,"Heterotheca villosa","entire","live","F","hevi","High","FS","Unseeded","y",5005,"native",498,77,421,8
"2726","2mau2",2019,"Wood","entire","live","L","wood","High","FS","Unseeded","n",5005,NA,99,54,45,1
"2727","2mau2",2019,"Pinus ponderosa","entire","dead","T","pipo","High","FS","Unseeded","y",5005,"native",30,30,0,0
"2728","2mau2",2019,"Robinia neomexicana","entire","live","S","rone","High","FS","Unseeded","y",5005,"native",792,16,776,16
"2729","2mau2",2019,"unknown Composite","entire","live","F","comp","High","FS","Unseeded","y",5005,NA,14,9,5,0
"2730","2mau2",2019,"Amauriopsis dissecta","entire","live","F","amdi","High","FS","Unseeded","y",5005,"native",31,6,25,0
"2731","2mau2",2019,"Erigeron flagellaris","entire","live","F","erfl","High","FS","Unseeded","y",5005,"native",66,4,62,1
"2732","2mau2",2019,"Cryptogam","entire","live","C","cryp","High","FS","Unseeded","n",5005,NA,3,3,0,0
"2733","2mau2",2019,"Erigeron sp.","entire","live","F","erxx","High","FS","Unseeded","y",5005,"native",25,2,23,0
"2734","2mau2",2019,"Bromus inermis","entire","dead","G","brin","High","FS","Unseeded","y",5005,"exotic",1,1,0,0
"2735","2mau2",2019,"Robinia neomexicana","entire","dead","S","rone","High","FS","Unseeded","y",5005,"native",37,0,37,1
"2736","2mau2",2019,"Allium cernuum","entire","live","F","alce","High","FS","Unseeded","y",5005,"native",6,0,6,0
"2737","2mau2",2019,"Populus tremuloides","entire","dead","T","potr","High","FS","Unseeded","y",5005,"native",3,0,3,0
"2738","2mbs1",1997,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,2918,2918,0,0
"2739","2mbs1",1997,"Gravel","entire","live","B","grav","Mod","FS","Seeded","n",5000,NA,1745,1745,0,0
"2740","2mbs1",1997,"Bare","entire","live","B","bare","Mod","FS","Seeded","n",5000,NA,191,191,0,0
"2741","2mbs1",1997,"Pinus ponderosa","entire","dead","T","pipo","Mod","FS","Seeded","y",5000,"native",103,103,0,0
"2742","2mbs1",1997,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",55,10,45,1
"2743","2mbs1",1997,"Bromus carinatus","entire","live","G","brca2","Mod","FS","Seeded","y",5000,"native",2737,9,2728,55
"2744","2mbs1",1997,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5000,NA,52,7,45,1
"2745","2mbs1",1997,"Elymus trachycaulum","entire","live","G","eltr","Mod","FS","Seeded","y",5000,"native",182,7,175,4
"2746","2mbs1",1997,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,7,7,0,0
"2747","2mbs1",1997,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5000,"exotic",83,3,80,2
"2748","2mbs1",1997,"Erysimum capitatum","entire","live","F","erca","Mod","FS","Seeded","y",5000,"native",5,0,5,0
"2749","2mbs1",1997,"Lolium multiflorum","entire","live","G","lomu","Mod","FS","Seeded","y",5000,"exotic",503,0,503,10
"2750","2mbs1",1997,"Townsendia incana","entire","live","F","toin","Mod","FS","Seeded","y",5000,"native",4,0,4,0
"2751","2mbs1",1997,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",219,0,219,4
"2752","2mbs1",1997,"Quercus gambellii","entire","dead","S","quga","Mod","FS","Seeded","y",5000,"native",7,0,7,0
"2753","2mbs1",1997,"Lolium perenne","entire","live","G","lope","Mod","FS","Seeded","y",5000,"exotic",74,0,74,1
"2754","2mbs1",1997,"Bromus tectorum","entire","live","G","brte","Mod","FS","Seeded","y",5000,"exotic",5,0,5,0
"2755","2mbs1",1997,"Erigeron speciosus","entire","live","F","ersp","Mod","FS","Seeded","y",5000,"native",1,0,1,0
"2756","2mbs1",1997,"Lappula redowskii","entire","live","F","lare","Mod","FS","Seeded","y",5000,"native",2,0,2,0
"2757","2mbs1",1997,"Oxybaphus linearis","entire","live","F","oxli","Mod","FS","Seeded","y",5000,"native",1,0,1,0
"2758","2mbs1",1997,"Lolium perenne","entire","dead","G","lope","Mod","FS","Seeded","y",5000,"exotic",1,0,1,0
"2759","2mbs1",1997,"Lolium multiflorum","entire","dead","G","lomu","Mod","FS","Seeded","y",5000,"exotic",14,0,14,0
"2760","2mbs1",1997,"Bromus japonicus","entire","live","G","brja","Mod","FS","Seeded","y",5000,"exotic",2,0,2,0
"2761","2mbs1",1997,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5000,"native",316,0,316,6
"2762","2mbs1",1997,"Chenopodium desiccatum","entire","live","F","chde","Mod","FS","Seeded","y",5000,"native",16,0,16,0
"2763","2mbs1",1997,"Chenopodium fremontii","entire","live","F","chfr","Mod","FS","Seeded","y",5000,"native",2,0,2,0
"2764","2mbs1",1998,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,3280,3280,0,0
"2765","2mbs1",1998,"Gravel","entire","live","B","grav","Mod","FS","Seeded","n",5000,NA,1479,1479,0,0
"2766","2mbs1",1998,"Elymus trachycaulum","entire","live","G","eltr","Mod","FS","Seeded","y",5000,"native",623,74,549,11
"2767","2mbs1",1998,"Bromus carinatus","entire","live","G","brca2","Mod","FS","Seeded","y",5000,"native",522,39,483,10
"2768","2mbs1",1998,"Pinus ponderosa","entire","dead","T","pipo","Mod","FS","Seeded","y",5000,"native",28,28,0,0
"2769","2mbs1",1998,"Bare","entire","live","B","bare","Mod","FS","Seeded","n",5000,NA,23,23,0,0
"2770","2mbs1",1998,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,57,18,39,1
"2771","2mbs1",1998,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5000,"native",156,14,142,3
"2772","2mbs1",1998,"Rock","entire","live","B","rock","Mod","FS","Seeded","n",5000,NA,10,10,0,0
"2773","2mbs1",1998,"Animal feces","entire","live","L","shit","Mod","FS","Seeded","n",5000,NA,10,10,0,0
"2774","2mbs1",1998,"Muhlenbergia montana","entire","live","G","mumo","Mod","FS","Seeded","y",5000,"native",75,7,68,1
"2775","2mbs1",1998,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",129,5,124,2
"2776","2mbs1",1998,"Moss","entire","live","C","moss","Mod","FS","Seeded","n",5000,NA,4,4,0,0
"2777","2mbs1",1998,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5000,"exotic",97,3,94,2
"2778","2mbs1",1998,"Townsendia incana","entire","live","F","toin","Mod","FS","Seeded","y",5000,"native",14,2,12,0
"2779","2mbs1",1998,"Lolium multiflorum","entire","live","G","lomu","Mod","FS","Seeded","y",5000,"exotic",65,2,63,1
"2780","2mbs1",1998,"Mertensia lanceolata","entire","live","F","mela2","Mod","FS","Seeded","y",5000,"native",6,1,5,0
"2781","2mbs1",1998,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",251,1,250,5
"2782","2mbs1",1998,"Lolium multiflorum","entire","dead","G","lomu","Mod","FS","Seeded","y",5000,"exotic",48,0,48,1
"2783","2mbs1",1998,"Ipomopsis aggregata","entire","live","F","ipag","Mod","FS","Seeded","y",5000,"native",2,0,2,0
"2784","2mbs1",1998,"Bromus carinatus","entire","dead","G","brca2","Mod","FS","Seeded","y",5000,"native",58,0,58,1
"2785","2mbs1",1998,"Bouteloua curtipendula","entire","live","G","bocu","Mod","FS","Seeded","y",5000,"native",2,0,2,0
"2786","2mbs1",1998,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5000,NA,3,0,3,0
"2787","2mbs1",1998,"Quercus gambellii","entire","dead","S","quga","Mod","FS","Seeded","y",5000,"native",2,0,2,0
"2788","2mbs1",1998,"Geranium caespitosum","entire","live","F","geca","Mod","FS","Seeded","y",5000,"native",12,0,12,0
"2789","2mbs1",1998,"Mentzelia albicaulis","entire","live","F","meal2","Mod","FS","Seeded","y",5000,"native",3,0,3,0
"2790","2mbs1",1998,"Verbascum thapsus","entire","dead","F","veth","Mod","FS","Seeded","y",5000,"exotic",2,0,2,0
"2791","2mbs1",1998,"Elymus trachycaulum","entire","dead","G","eltr","Mod","FS","Seeded","y",5000,"native",5,0,5,0
"2792","2mbs1",1998,"Chenopodium fremontii","entire","dead","F","chfr","Mod","FS","Seeded","y",5000,"native",68,0,68,1
"2793","2mbs1",2008,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5061,NA,2966,2966,0,0
"2794","2mbs1",2008,"Bare","entire","live","B","bare","Mod","FS","Seeded","n",5061,NA,1222,1222,0,0
"2795","2mbs1",2008,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5061,NA,538,383,155,3
"2796","2mbs1",2008,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5061,"exotic",1650,270,1380,27
"2797","2mbs1",2008,"Muhlenbergia montana","entire","live","G","mumo","Mod","FS","Seeded","y",5061,"native",450,78,372,7
"2798","2mbs1",2008,"Bouteloua curtipendula","entire","live","G","bocu","Mod","FS","Seeded","y",5061,"native",346,35,311,6
"2799","2mbs1",2008,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5061,"native",207,30,177,3
"2800","2mbs1",2008,"Schizachyrium scoparius","entire","live","G","scsc","Mod","FS","Seeded","y",5061,"native",100,23,77,2
"2801","2mbs1",2008,"Pinus ponderosa","entire","dead","T","pipo","Mod","FS","Seeded","y",5061,"native",18,18,0,0
"2802","2mbs1",2008,"Animal feces","entire","live","L","shit","Mod","FS","Seeded","n",5061,NA,15,15,0,0
"2803","2mbs1",2008,"Verbascum thapsus","entire","dead","F","veth","Mod","FS","Seeded","y",5061,"exotic",21,11,10,0
"2804","2mbs1",2008,"Elymus trachycaulum","entire","live","G","eltr","Mod","FS","Seeded","y",5061,"native",113,7,106,2
"2805","2mbs1",2008,"Antennaria parvifolia","entire","live","F","anpa","Mod","FS","Seeded","y",5061,"native",102,3,99,2
"2806","2mbs1",2008,"Amauriopsis dissecta","entire","live","F","amdi","Mod","FS","Seeded","y",5061,"native",4,0,4,0
"2807","2mbs1",2008,"Yucca intermedia","entire","live","F","yuin","Mod","FS","Seeded","y",5061,"native",64,0,64,1
"2808","2mbs1",2008,"Viguiera multiflora","entire","live","F","vimu","Mod","FS","Seeded","y",5061,"native",64,0,64,1
"2809","2mbs1",2008,"Cirsium sp.","entire","live","F","cixx","Mod","FS","Seeded","y",5061,NA,15,0,15,0
"2810","2mbs1",2008,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5061,"native",969,0,969,19
"2811","2mbs1",2008,"Amaranthus sp.","entire","live","F","amxx","Mod","FS","Seeded","y",5061,NA,72,0,72,1
"2812","2mbs1",2008,"Mentzelia sp.","entire","live","F","mexx","Mod","FS","Seeded","y",5061,"native",5,0,5,0
"2813","2mbs1",2008,"Amauriopsis dissecta","entire","dead","F","amdi","Mod","FS","Seeded","y",5061,"native",17,0,17,0
"2814","2mbs1",2008,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5061,"exotic",25,0,25,0
"2815","2mbs1",2008,"Descurainia sp.","entire","dead","F","dexx","Mod","FS","Seeded","y",5061,NA,35,0,35,1
"2816","2mbs1",2008,"Amaranthus sp.","entire","dead","F","amxx","Mod","FS","Seeded","y",5061,NA,5,0,5,0
"2817","2mbs1",2008,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5061,"native",445,0,445,9
"2818","2mbs1",2008,"Geranium caespitosum","entire","live","F","geca","Mod","FS","Seeded","y",5061,"native",58,0,58,1
"2819","2mbs1",2008,"Elymus elymoides","entire","live","G","elel","Mod","FS","Seeded","y",5061,"native",52,0,52,1
"2820","2mbs1",2008,"Hackelia sp.","entire","live","F","haxx","Mod","FS","Seeded","y",5061,"native",61,0,61,1
"2821","2mbs1",2008,"Artemisia ludoviciana","entire","live","F","arlu","Mod","FS","Seeded","y",5061,"native",26,0,26,1
"2822","2mbs1",2013,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5065,NA,3139,3139,0,0
"2823","2mbs1",2013,"Bare","entire","live","F","bare","Mod","FS","Seeded","n",5065,NA,1152,1152,0,0
"2824","2mbs1",2013,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5065,NA,706,619,87,2
"2825","2mbs1",2013,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5065,NA,395,88,307,6
"2826","2mbs1",2013,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5065,"exotic",680,40,640,13
"2827","2mbs1",2013,"Amauriopsis dissecta","entire","dead","F","amdi","Mod","FS","Seeded","y",5065,"native",61,5,56,1
"2828","2mbs1",2013,"Amauriopsis dissecta","entire","live","F","amdi","Mod","FS","Seeded","y",5065,"native",23,5,18,0
"2829","2mbs1",2013,"Unknown plant","entire","dead","F","unkn","Mod","FS","Seeded","y",5065,NA,16,5,11,0
"2830","2mbs1",2013,"Unidentified forb","entire","dead","F","forb","Mod","FS","Seeded","y",5065,NA,2,2,0,0
"2831","2mbs1",2013,"Euphorbia serpyllifolia","entire","live","F","euse","Mod","FS","Seeded","y",5065,"native",13,2,11,0
"2832","2mbs1",2013,"Artemisia franserioides","entire","live","F","arfr2","Mod","FS","Seeded","y",5065,"native",43,2,41,1
